,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
1585,1,0,0.312,1,0,0,28,20.0,0.0
845,1,0,0.296,1,0,1,28,,
2467,1,0,0.284,1,0,1,47,20.0,0.0
3183,1,0,0.0,0,0,0,55,,
3198,0,0,0.428,1,0,0,66,20.0,0.0
2112,0,1,0.286,1,0,1,51,83.51141552511416,1.0
1188,1,0,0.48,1,0,1,30,20.0,0.0
1888,1,0,0.546,1,0,1,33,,
1982,1,0,0.3,1,0,1,22,20.0,0.0
3763,1,0,0.41,1,0,1,35,78.59634703196348,1.0
494,1,0,0.564,1,0,0,32,20.0,0.0
1356,1,0,0.354,1,0,0,26,,
907,0,1,0.306,1,0,1,34,20.0,0.0
3656,0,1,0.764,1,0,1,56,59.170490867579915,0.0
3131,1,0,0.274,1,0,1,29,20.0,0.0
3807,1,0,0.286,1,0,1,26,57.26492320464923,0.0
2020,1,0,0.366,1,0,1,38,20.0,0.0
2643,1,0,0.464,1,0,1,32,20.0,0.0
1668,0,1,0.762,1,0,1,61,81.22191780821917,1.0
745,0,0,0.498,1,0,1,21,79.94063926940639,1.0
4505,0,0,0.674,1,0,1,68,,
2141,1,0,0.206,1,0,1,52,20.0,0.0
3033,1,0,0.798,1,0,1,51,81.28493150684932,1.0
839,1,0,0.306,1,0,1,28,20.0,0.0
3850,1,0,0.322,1,0,0,35,20.0,0.0
2134,1,0,0.632,1,0,1,58,78.4703196347032,1.0
4300,0,1,0.65,1,0,1,28,20.0,0.0
2586,1,0,0.3,1,0,1,19,82.2931506849315,1.0
2274,1,1,0.498,1,0,1,25,79.46088280060883,1.0
1875,1,0,0.0,0,0,0,28,,
3149,1,0,0.798,1,0,1,58,78.4703196347032,1.0
3037,1,0,0.318,1,0,1,23,20.0,0.0
1861,1,0,0.286,1,0,0,42,20.0,0.0
3950,1,0,0.31,1,0,0,31,20.0,0.0
2179,1,0,0.402,1,0,1,38,,
2925,0,0,0.318,2,0,1,32,20.0,0.0
134,1,0,0.636,1,0,1,46,79.68858447488584,1.0
4047,1,0,0.48,1,0,1,32,20.0,0.0
3731,0,1,0.516,1,0,1,21,,
1058,1,0,0.284,1,0,1,56,81.43196347031963,1.0
4183,1,0,0.356,1,0,1,26,,
2065,1,0,0.432,1,0,1,25,81.70502283105023,1.0
1012,1,0,0.378,1,0,1,30,20.0,0.0
3441,1,0,0.824,1,0,1,42,84.75068493150685,1.0
2498,1,0,0.45,1,0,1,53,20.0,0.0
1726,1,0,0.37,1,0,1,32,20.0,0.0
684,1,0,0.782,1,0,1,37,,
1920,1,0,0.292,1,0,0,29,20.0,0.0
2225,1,0,0.392,1,0,0,37,,
1821,0,0,0.574,1,0,1,57,,
3431,0,0,0.346,1,0,1,36,81.1285595682856,1.0
167,1,1,0.258,1,0,1,36,20.0,0.0
4111,1,0,0.428,1,0,1,28,,
2547,0,1,0.262,1,0,1,34,20.0,0.0
2170,0,0,0.354,1,0,1,22,38.00365296803654,0.0
727,1,0,0.438,1,0,1,22,78.99543378995433,1.0
1643,1,0,0.442,1,0,1,21,20.0,0.0
1901,1,0,0.888,1,0,1,50,82.1041095890411,1.0
3712,1,0,0.698,1,0,1,28,,
4133,1,1,0.286,1,0,1,27,,
3205,1,0,0.364,1,0,1,19,,
3848,1,0,0.35,1,0,1,29,,
1500,1,0,0.586,1,0,1,24,79.1214611872146,1.0
113,1,1,0.43,1,0,1,25,83.82648401826484,1.0
1828,1,0,0.572,1,0,1,22,,
4061,1,1,0.22,1,0,0,28,20.0,0.0
2367,0,1,0.596,1,0,1,32,79.58356164383562,1.0
2859,1,0,0.286,1,0,1,21,,
2461,1,0,0.0,0,0,0,19,,
3800,1,0,0.264,1,0,1,32,20.0,0.0
4073,1,0,0.386,1,0,1,23,82.7552511415525,1.0
1564,1,0,0.0,0,0,0,22,,
1087,0,0,0.0,0,0,0,25,,
90,0,1,0.616,1,0,1,32,82.25114155251141,1.0
3901,0,1,0.508,1,0,1,24,,
1403,1,0,0.392,1,0,0,27,,
1322,1,0,0.796,1,0,1,33,78.2392694063927,1.0
4098,1,0,0.356,1,0,1,35,78.15525114155251,1.0
211,1,0,0.386,1,0,0,26,20.0,0.0
157,1,0,0.574,1,0,1,32,77.63013698630137,1.0
202,1,1,0.418,1,0,1,36,,
879,1,0,0.274,1,0,1,20,43.35848362405966,0.0
1078,1,0,0.458,1,0,1,29,83.25936073059361,1.0
2011,1,0,0.9,1,0,1,61,80.82283105022832,1.0
2756,1,0,0.662,1,0,1,40,,
293,1,0,0.328,1,0,1,32,,
649,1,0,0.338,1,0,1,38,20.0,0.0
2203,1,0,0.514,1,0,1,23,83.19634703196347,1.0
3200,1,0,0.0,0,0,0,31,,
4431,1,0,0.304,1,0,1,38,45.69760136436155,0.0
3532,1,0,0.344,1,0,1,33,,
1958,1,0,0.318,1,0,1,66,20.0,0.0
4439,1,0,0.708,1,0,1,39,78.57534246575342,1.0
1555,1,0,0.834,1,0,1,29,78.13424657534246,1.0
4121,1,0,0.392,1,0,1,27,20.0,0.0
3554,1,0,0.512,1,0,1,59,78.42831050228311,1.0
1418,1,0,0.278,1,0,1,26,20.0,0.0
4281,1,0,0.234,1,0,0,33,20.0,0.0
2720,1,0,0.668,1,0,0,24,20.0,0.0
4271,1,0,0.356,1,0,1,26,20.0,0.0
176,1,0,0.458,1,0,1,23,77.81917808219178,1.0
1913,1,0,0.286,1,0,1,20,20.0,0.0
1851,1,0,0.466,1,0,1,23,,
2450,0,1,0.432,1,0,1,35,20.0,0.0
1807,1,0,0.0,0,0,0,41,,
3042,1,0,0.286,1,0,0,30,20.0,0.0
1526,1,1,0.642,1,0,1,68,83.40639269406392,1.0
1639,1,0,0.424,1,0,1,22,,
674,1,0,0.324,1,0,1,30,20.0,0.0
2761,1,0,0.0,0,0,0,50,,
3271,1,0,0.286,1,0,1,29,78.89041095890411,1.0
2942,1,0,0.478,1,0,1,29,57.35579908675799,0.0
1848,1,0,0.396,1,0,1,44,79.87100456621005,1.0
2615,1,0,0.292,1,0,1,21,20.0,0.0
4511,1,0,0.75,1,0,0,37,57.86903035186678,0.0
3602,1,0,0.28,1,0,1,23,20.0,0.0
2708,0,0,0.274,1,0,1,35,20.0,0.0
2494,1,1,0.376,1,0,1,25,20.0,0.0
4063,1,0,0.542,1,0,0,24,,
1619,1,0,0.384,1,0,0,32,20.0,0.0
1702,0,0,0.286,1,0,0,36,20.0,0.0
2639,1,0,0.218,1,0,1,45,20.0,0.0
3107,1,0,0.488,1,0,1,33,,
1330,0,0,0.552,1,0,1,38,,
4534,1,0,0.388,1,0,1,32,20.0,0.0
4178,1,0,0.584,1,0,1,22,81.53698630136986,1.0
2599,1,0,0.396,1,0,1,27,81.26392694063927,1.0
2491,1,0,0.0,0,0,0,39,,
3366,1,0,0.23,1,0,1,30,20.0,0.0
2763,1,0,0.7,1,0,1,25,,
1105,1,0,0.332,1,0,1,23,20.0,0.0
1052,1,0,0.306,1,0,0,21,20.0,0.0
3583,1,0,0.42,1,0,1,32,,
4096,1,1,0.462,1,0,1,28,71.49470319634705,0.0
1896,1,0,0.604,1,0,1,30,20.0,0.0
281,1,0,0.578,1,0,1,24,,
3080,1,0,0.292,1,0,1,47,41.8054794520548,0.0
2161,1,0,0.578,1,0,1,32,77.71415525114155,1.0
2711,1,0,0.324,1,0,0,40,20.0,0.0
2791,1,0,0.308,1,0,0,29,20.0,0.0
3794,1,0,0.634,1,0,1,24,20.0,0.0
1709,1,0,0.26,1,0,1,37,,
1630,0,0,0.316,1,0,1,31,20.0,0.0
2487,1,0,0.268,1,0,1,40,20.0,0.0
858,1,0,0.308,1,0,1,37,20.0,0.0
3955,0,1,0.716,1,0,1,27,84.2675799086758,1.0
646,1,0,0.266,1,0,1,47,20.0,0.0
4432,1,0,0.362,1,0,1,32,78.74337899543379,1.0
2103,0,0,0.304,1,0,1,36,70.56002576782433,0.0
2808,1,0,0.664,1,0,1,24,78.72237442922375,1.0
58,1,1,0.818,1,0,1,23,20.0,0.0
177,1,0,0.784,1,0,1,48,,
2001,1,0,0.296,1,0,1,34,20.0,0.0
2332,1,0,0.522,1,0,1,40,78.84840182648402,1.0
173,1,0,0.332,1,0,0,29,20.0,0.0
1818,1,0,0.326,1,0,1,58,78.55433789954338,1.0
2392,1,0,0.286,1,0,1,23,20.0,0.0
796,0,0,0.324,1,0,1,40,20.0,0.0
3492,1,0,0.324,1,0,1,31,,
4293,1,0,0.7,1,0,1,30,,
4269,1,0,0.336,1,0,1,25,20.0,0.0
4002,1,0,0.45,1,0,1,40,77.97340182648402,1.0
280,1,0,0.288,1,0,0,71,20.0,0.0
952,0,1,0.568,1,0,1,37,82.27214611872147,1.0
1369,1,0,0.564,1,0,1,38,,
2056,1,0,0.0,0,0,0,42,,
4378,1,1,0.682,1,0,1,20,79.94063926940639,1.0
532,1,0,0.45,1,0,1,22,,
4470,1,0,0.0,0,0,0,23,,
2759,1,0,0.366,1,0,1,39,20.0,0.0
756,0,0,0.842,1,0,1,63,,
3405,1,0,0.852,1,0,1,56,80.29771689497717,1.0
777,1,0,0.584,1,0,1,36,77.10502283105023,1.0
2786,1,0,0.0,0,0,0,22,,
287,1,0,0.298,1,0,1,23,20.0,0.0
3685,1,0,0.408,1,0,1,25,20.0,0.0
1622,0,1,0.424,1,0,1,31,20.0,0.0
2227,1,0,0.286,1,0,1,28,,
688,1,0,0.318,1,0,1,26,20.0,0.0
2653,1,0,0.214,1,0,1,40,,
1079,0,0,0.562,1,0,1,73,,
3541,1,1,0.354,1,0,1,49,78.2392694063927,1.0
1590,1,0,0.256,1,0,0,28,20.0,0.0
3229,1,0,0.0,0,0,0,23,,
224,1,0,0.476,1,0,1,21,20.0,0.0
1448,1,0,0.292,1,0,1,36,20.0,0.0
3671,0,0,0.578,1,0,1,42,,
2303,0,0,0.788,1,0,1,71,20.0,0.0
2575,1,0,0.69,1,0,1,50,,
2231,0,1,0.506,1,0,1,44,78.76438356164384,1.0
333,1,0,0.708,1,0,1,31,78.11324200913242,1.0
617,1,0,0.632,1,0,1,52,84.91872146118722,1.0
1850,1,0,0.314,1,0,1,22,20.0,0.0
671,1,0,0.666,1,0,1,61,,
642,1,0,0.296,1,0,1,37,20.0,0.0
2072,1,0,0.502,1,0,1,20,60.757405201508845,0.0
4244,1,0,0.62,1,0,1,35,,
2331,1,0,0.24,1,0,1,35,20.0,0.0
373,1,0,0.486,1,0,1,47,78.89041095890411,1.0
3128,1,0,0.4,1,0,1,33,,
4372,1,0,0.412,1,0,0,31,20.0,0.0
3703,0,0,0.36,1,0,1,32,20.0,0.0
1069,0,0,0.48,1,0,1,68,20.0,0.0
2923,1,0,0.51,1,0,0,21,81.5579908675799,1.0
3203,1,0,0.0,0,0,0,42,,
2295,1,0,0.9,1,0,1,46,80.48675799086757,1.0
3268,1,0,0.37,1,0,0,29,,
2047,1,1,0.286,4,0,0,34,80.94885844748859,1.0
664,1,0,0.286,1,0,1,39,20.0,0.0
3409,1,0,0.444,1,0,1,31,,
1035,1,0,0.574,1,0,1,38,77.79817351598173,1.0
4430,0,0,0.25,1,0,1,46,20.0,0.0
121,1,0,0.744,1,0,1,51,78.89041095890411,1.0
1451,0,0,0.658,1,0,0,39,20.0,0.0
3686,1,0,0.588,1,0,1,19,,
2424,1,0,0.222,1,0,1,28,20.0,0.0
3909,1,0,0.354,1,0,1,48,83.72146118721462,1.0
39,1,0,0.286,1,0,1,19,20.0,0.0
1491,1,0,0.872,1,0,1,64,78.78538812785388,1.0
288,1,1,0.292,1,0,1,47,20.0,0.0
1968,1,0,0.28,1,0,1,27,,
499,1,0,0.694,1,0,1,60,80.94885844748859,1.0
3737,0,0,0.286,1,0,1,57,78.86940639269406,1.0
1440,1,0,0.726,1,0,1,26,80.82283105022832,1.0
4248,1,0,0.812,1,0,1,42,81.81004566210046,1.0
1313,1,0,0.55,1,0,1,67,81.24292237442923,1.0
843,1,0,0.456,1,0,1,32,70.12957889396246,0.0
2427,1,0,0.0,0,0,0,27,,
1106,1,0,0.284,1,0,1,27,20.0,0.0
916,1,0,0.436,1,0,1,21,78.82739726027397,1.0
3339,1,0,0.51,1,0,1,27,82.41917808219178,1.0
3838,1,0,0.564,1,0,1,42,,
4223,0,0,0.366,1,0,1,23,,
4327,0,1,0.49,1,0,1,28,20.0,0.0
2239,0,1,0.566,1,0,1,23,20.0,0.0
1453,1,0,0.296,1,0,1,41,,
2471,0,0,0.444,1,0,1,37,20.0,0.0
4464,1,0,0.886,1,0,1,58,81.20091324200914,1.0
4299,1,0,0.286,1,0,1,31,20.0,0.0
3151,1,0,0.61,1,0,1,25,,
3113,1,0,0.828,1,0,1,58,78.89041095890411,1.0
300,1,1,0.38,1,0,1,37,20.0,0.0
1787,1,0,0.364,1,0,0,23,20.0,0.0
3097,0,0,0.37,1,0,1,36,,
266,1,0,0.494,1,0,1,35,20.0,0.0
2446,1,0,0.504,1,0,0,49,20.0,0.0
3003,1,0,0.238,1,0,1,34,20.0,0.0
4402,1,1,0.416,1,0,1,32,,
733,1,0,0.836,1,0,1,44,82.39817351598174,1.0
419,0,0,0.392,1,0,1,50,20.0,0.0
1264,0,1,0.596,1,0,1,35,80.99086757990868,1.0
114,1,0,0.392,1,0,1,23,,
1516,1,0,0.286,1,0,0,26,,
929,1,0,0.286,1,0,1,43,,
349,1,1,0.326,1,0,0,43,20.0,0.0
1459,1,0,0.716,1,0,1,20,,
520,1,0,0.572,1,0,1,20,,
1471,1,0,0.478,1,0,1,53,,
3422,1,0,0.404,1,0,1,21,20.0,0.0
3384,1,1,0.516,1,0,1,50,82.31415525114156,1.0
4171,1,0,0.592,1,0,1,41,52.11397394574268,0.0
2197,1,0,0.732,1,0,1,37,,
4323,1,0,0.53,1,0,1,25,,
1647,1,0,0.292,1,0,0,36,74.00946228677022,1.0
718,1,0,0.212,1,0,1,27,20.0,0.0
890,1,0,0.39,1,0,1,33,80.82283105022832,1.0
3743,1,0,0.386,1,0,1,42,,
3888,1,0,0.712,1,0,1,28,77.88219178082191,1.0
4189,1,0,0.272,1,0,0,25,20.0,0.0
3239,0,0,0.48,1,0,1,25,,
2732,1,0,0.286,1,0,1,30,20.0,0.0
2678,1,0,0.634,1,0,1,50,81.05388127853881,1.0
2840,1,0,0.456,1,0,1,30,80.21369863013699,1.0
4422,1,0,0.52,1,0,1,24,,
1246,0,0,0.26,1,0,0,26,20.0,0.0
4461,1,0,0.35,1,0,1,26,80.59178082191781,1.0
2895,1,0,0.574,1,0,1,59,,
2412,1,0,0.56,1,0,1,28,82.86027397260274,1.0
749,1,0,0.286,1,0,1,34,69.20017230981306,0.0
698,1,0,0.342,1,0,1,48,,
1813,1,0,0.286,1,0,1,47,77.94520547945206,1.0
3964,1,0,0.732,1,0,1,30,20.0,0.0
3132,0,0,0.388,1,0,1,63,20.0,0.0
1488,0,1,0.82,1,0,1,80,82.73424657534247,1.0
665,1,0,0.476,1,0,1,26,84.28858447488585,1.0
572,1,0,0.262,1,0,1,31,,
1817,1,0,0.28,1,0,1,34,20.0,0.0
3515,1,0,0.352,1,0,1,24,20.0,0.0
1390,1,0,0.254,1,0,1,46,20.0,0.0
685,1,0,0.502,1,0,1,23,78.84840182648402,1.0
4539,1,0,0.286,1,0,1,22,20.0,0.0
966,0,1,0.802,1,0,1,50,82.71324200913241,1.0
797,1,0,0.244,1,0,1,46,20.0,0.0
3428,0,0,0.0,0,0,0,24,,
1727,0,0,0.224,1,0,1,72,20.0,0.0
285,1,0,0.622,1,0,1,67,55.44186579847248,0.0
1192,1,0,0.674,1,0,1,36,54.9321625102447,0.0
2631,1,0,0.378,1,0,1,53,,
3902,1,0,0.0,0,0,0,25,,
2369,1,0,0.528,1,0,1,22,82.39817351598174,1.0
3621,1,0,0.45,1,0,1,25,79.01643835616439,1.0
1009,1,1,0.518,1,0,1,23,20.0,0.0
3438,0,1,0.68,1,0,1,40,,
2774,1,0,0.272,1,0,1,42,20.0,0.0
943,1,0,0.286,1,0,1,34,85.48584474885845,1.0
4406,0,1,0.296,1,0,1,41,20.0,0.0
517,1,0,0.396,1,0,1,28,20.0,0.0
95,0,0,0.34,1,0,1,46,20.0,0.0
1283,0,1,0.85,1,0,1,59,78.15525114155251,1.0
3370,0,0,0.286,1,0,1,74,20.0,0.0
3884,1,0,0.738,1,0,1,30,,
3882,1,0,0.0,0,0,0,26,,
2164,1,0,0.446,1,0,1,48,,
4152,1,0,0.664,1,0,1,34,78.55433789954338,1.0
2321,1,0,0.548,1,0,1,45,,
3048,1,0,0.49,1,0,1,27,,
427,1,0,0.734,1,0,1,25,81.78904109589041,1.0
4033,1,0,0.584,1,0,1,26,20.0,0.0
1706,1,0,0.316,1,0,1,24,20.0,0.0
704,1,0,0.516,1,0,1,37,,
3530,1,0,0.57,1,0,1,30,,
3373,1,0,0.134,1,0,1,34,20.0,0.0
2005,1,0,0.656,1,0,1,24,78.32328767123288,1.0
1749,1,0,0.396,1,0,1,21,58.59129283000453,0.0
2662,1,0,0.794,1,0,1,28,,
1363,1,0,0.66,1,0,1,33,67.56268529785035,0.0
2803,1,0,0.442,1,0,1,32,20.0,0.0
3224,1,0,0.364,1,0,1,31,20.0,0.0
1171,1,0,0.346,1,0,1,45,84.01552511415525,1.0
991,1,0,0.37,1,0,0,29,20.0,0.0
313,1,0,0.676,1,0,1,54,,
1684,0,0,0.378,1,0,1,66,20.0,0.0
3023,1,0,0.432,1,0,1,47,,
612,1,0,0.254,1,0,1,28,20.0,0.0
3313,1,0,0.378,1,0,1,26,20.0,0.0
2417,1,0,0.336,1,0,1,36,20.0,0.0
2816,1,0,0.266,1,0,1,32,20.0,0.0
3270,1,0,0.24,1,0,0,31,20.0,0.0
969,1,0,0.598,1,0,1,40,20.0,0.0
1480,1,0,0.356,1,0,1,27,20.0,0.0
2429,1,0,0.262,1,0,1,24,20.0,0.0
2033,1,0,0.65,1,0,0,27,81.62100456621005,1.0
2413,0,0,0.396,1,0,1,33,,
3287,1,0,0.848,1,0,1,52,80.29771689497717,1.0
1274,0,0,0.356,1,0,1,33,20.0,0.0
4457,1,0,0.434,1,0,1,29,20.0,0.0
1670,0,0,0.306,1,0,1,34,20.0,0.0
153,1,0,0.33,1,0,0,23,20.0,0.0
2604,1,0,0.356,1,0,1,46,,
2700,1,0,0.618,1,0,1,46,80.65479452054795,1.0
1443,1,0,0.292,1,0,1,27,20.0,0.0
2999,1,0,0.216,1,0,0,37,20.0,0.0
611,0,1,0.498,1,0,1,29,,
3616,0,0,0.388,1,0,1,52,20.0,0.0
3567,1,0,0.792,1,0,1,29,,
1954,1,0,0.652,1,0,0,42,81.16774558532347,1.0
3116,1,0,0.634,1,0,1,60,20.0,0.0
3195,1,0,0.286,1,0,1,50,,
4182,1,0,0.294,1,0,0,35,20.0,0.0
3053,1,0,0.0,0,0,0,34,,
317,1,0,0.316,1,0,1,30,,
2034,1,0,0.726,1,0,1,26,79.77260273972603,1.0
2592,1,0,0.274,1,0,0,30,82.41917808219178,1.0
1023,1,0,0.244,1,0,1,47,20.0,0.0
3660,1,0,0.3,1,0,1,27,20.0,0.0
1295,1,0,0.482,1,0,1,25,81.0958904109589,1.0
3814,1,0,0.38,1,0,1,45,85.9269406392694,1.0
3350,1,0,0.286,1,0,1,22,,
481,1,0,0.79,1,0,1,56,,
4193,1,0,0.226,1,0,0,32,56.75824279641001,0.0
3413,1,1,0.5,1,0,1,37,20.0,0.0
2102,1,0,0.488,1,0,1,27,,
963,0,0,0.29,1,0,1,32,20.0,0.0
697,0,0,0.32,1,0,1,56,20.0,0.0
3990,1,0,0.672,1,0,1,24,78.49132420091324,1.0
4409,1,0,0.462,1,0,1,25,69.63114635904832,0.0
766,0,1,0.282,1,0,1,48,20.0,0.0
2155,1,0,0.366,1,0,0,25,,
970,1,0,0.388,1,0,1,31,,
3157,1,0,0.474,1,0,1,24,20.0,0.0
2131,1,0,0.392,1,0,1,54,20.0,0.0
2864,0,0,0.602,1,0,1,61,20.0,0.0
1499,1,0,0.606,1,0,1,57,81.76803652968036,1.0
4024,0,1,0.636,1,0,0,54,20.0,0.0
1074,1,0,0.632,1,0,1,27,20.0,0.0
188,1,1,0.466,1,0,1,39,20.0,0.0
424,1,0,0.314,1,0,1,20,20.0,0.0
1228,1,0,0.23,1,0,1,26,20.0,0.0
4381,1,1,0.356,1,0,1,45,77.79817351598173,1.0
4266,1,0,0.466,1,0,1,48,79.05844748858448,1.0
2703,1,0,0.37,1,0,0,23,20.0,0.0
2719,1,0,0.26,1,0,1,24,20.0,0.0
4356,1,0,0.788,1,0,1,46,79.83561643835617,1.0
3815,1,0,0.828,1,0,1,56,83.0283105022831,1.0
1496,1,0,0.516,1,0,1,21,,
500,1,0,0.54,1,0,1,24,,
9,1,0,0.286,1,0,1,43,20.0,0.0
4021,1,0,0.0,0,0,0,48,,
4151,1,0,0.74,1,0,1,28,81.43196347031963,1.0
917,1,0,0.308,1,0,1,32,20.0,0.0
3956,0,1,0.684,1,0,1,52,80.23470319634703,1.0
1021,1,0,0.286,1,0,1,21,20.0,0.0
1209,1,0,0.366,1,0,1,39,20.0,0.0
3963,1,0,0.45,1,0,0,29,20.0,0.0
599,0,0,0.826,1,0,1,61,83.78447488584474,1.0
4388,0,0,0.286,1,0,1,23,,
2053,1,0,0.636,1,0,1,23,,
2835,1,1,0.17,1,0,1,35,20.0,0.0
99,1,0,0.306,1,0,1,45,20.0,0.0
2175,1,0,0.238,1,0,1,33,20.0,0.0
416,1,0,0.784,1,0,1,29,,
4117,1,0,0.516,1,0,1,40,83.28036529680365,1.0
3734,1,1,0.286,1,0,1,43,20.0,0.0
555,1,0,0.378,1,0,1,31,20.0,0.0
3555,1,0,0.294,1,0,1,22,,
2253,0,1,0.516,1,0,1,24,77.2730593607306,1.0
96,0,1,0.41,1,0,1,49,20.0,0.0
3460,1,0,0.286,1,0,1,56,,
946,1,0,0.556,1,0,1,27,83.97351598173516,1.0
3282,1,0,0.362,1,0,1,32,20.0,0.0
2620,1,0,0.388,1,0,1,35,20.0,0.0
3486,0,1,0.576,1,0,1,55,20.0,0.0
3074,0,1,0.816,1,0,1,55,81.26392694063927,1.0
4324,1,0,0.0,0,0,0,25,,
667,1,0,0.386,1,0,1,30,,
3465,1,0,0.3,1,0,1,25,20.0,0.0
340,1,0,0.0,0,0,0,38,,
1263,1,0,0.266,2,0,1,34,20.0,0.0
383,0,1,0.226,1,0,1,38,20.0,0.0
3834,1,1,0.286,1,0,1,57,,
3563,0,0,0.386,1,0,1,55,20.0,0.0
2136,0,0,0.0,0,0,0,22,20.0,0.0
405,1,0,0.506,1,0,1,29,,
3049,1,0,0.264,1,0,1,35,20.0,0.0
1696,1,0,0.336,1,0,1,60,20.0,0.0
921,1,0,0.286,1,0,1,24,20.0,0.0
1414,1,0,0.38,1,0,1,31,,
4517,1,0,0.602,1,0,1,32,,
4387,1,0,0.33,1,0,0,31,,
1510,1,0,0.426,1,0,0,44,20.0,0.0
2049,1,0,0.264,1,0,1,27,20.0,0.0
1484,1,0,0.378,1,0,0,38,20.0,0.0
643,1,0,0.372,1,0,1,29,20.0,0.0
4390,1,0,0.0,0,0,0,23,,
1802,1,0,0.448,1,0,1,28,,
199,1,0,0.406,1,0,1,54,20.0,0.0
111,1,0,0.328,1,0,1,29,20.0,0.0
3840,1,0,0.4,1,0,1,36,,
3463,1,0,0.226,1,0,0,33,20.0,0.0
947,1,0,0.0,0,0,0,30,,
1305,1,0,0.0,0,0,0,45,,
137,1,0,0.71,1,0,1,27,79.5324200913242,1.0
4291,1,0,0.618,1,0,0,27,,
3740,1,0,0.296,1,0,1,25,20.0,0.0
2826,0,0,0.392,1,0,0,59,20.0,0.0
776,0,0,0.286,1,0,1,62,,
4267,1,0,0.0,0,0,0,43,,
1815,1,0,0.0,0,0,0,28,,
3967,1,0,0.216,1,0,1,35,20.0,0.0
1381,1,0,0.286,1,0,1,22,20.0,0.0
4001,1,0,0.316,1,0,1,31,20.0,0.0
66,0,1,0.512,1,0,1,34,54.265419958695695,0.0
2964,1,0,0.442,1,0,1,34,77.54611872146118,1.0
3335,1,0,0.228,1,0,0,23,20.0,0.0
4522,1,0,0.52,1,0,1,26,,
3426,0,0,0.286,1,0,1,51,,
2259,1,0,0.306,1,0,1,55,20.0,0.0
1465,1,0,0.528,1,0,1,22,20.0,0.0
1169,1,0,0.578,1,0,0,22,81.99908675799087,1.0
21,1,0,0.324,1,0,1,64,20.0,0.0
2198,1,0,0.452,1,0,1,48,78.7013698630137,1.0
746,1,1,0.178,1,0,1,23,20.0,0.0
1903,1,0,0.656,1,0,1,26,,
2386,0,1,0.704,1,0,1,28,20.0,0.0
159,1,0,0.734,1,0,1,23,,
3949,1,0,0.264,1,0,0,28,20.0,0.0
1076,1,0,0.528,1,0,1,21,79.68858447488584,1.0
4373,1,0,0.434,1,0,1,18,77.42009132420091,1.0
1729,1,0,0.896,1,0,1,50,80.48675799086757,1.0
4397,0,1,0.286,1,0,1,44,20.0,0.0
2545,0,0,0.716,1,0,1,68,,
1530,0,1,0.432,1,0,1,39,,
2698,1,0,0.482,1,0,1,20,78.86940639269406,1.0
949,1,0,0.396,1,0,1,25,20.0,0.0
1487,1,0,0.596,1,0,1,49,78.11324200913242,1.0
3844,1,0,0.336,1,0,0,32,20.0,0.0
1482,1,0,0.294,1,0,1,47,20.0,0.0
149,1,0,0.28,1,0,1,48,20.0,0.0
1889,1,0,0.58,1,0,1,26,82.52420091324201,1.0
3400,1,0,0.48,1,0,1,37,,
3825,0,0,0.87,1,0,1,52,82.58721461187214,1.0
1541,1,0,0.63,1,0,1,42,77.58812785388128,1.0
4039,1,0,0.326,1,0,1,25,20.0,0.0
545,1,0,0.696,1,0,1,29,84.56164383561644,1.0
1894,1,0,0.8,1,0,1,27,78.82739726027397,1.0
2806,1,0,0.292,1,0,1,24,20.0,0.0
854,1,0,0.252,1,0,1,29,20.0,0.0
1572,1,0,0.288,1,0,1,66,20.0,0.0
648,1,0,0.402,1,0,1,25,,
928,1,0,0.286,1,0,0,30,20.0,0.0
940,1,0,0.29,1,0,1,29,20.0,0.0
3442,0,1,0.31,1,0,1,31,77.84018264840182,1.0
3177,0,1,0.282,1,0,1,47,20.0,0.0
1174,1,0,0.296,1,0,1,23,20.0,0.0
473,1,0,0.286,1,0,0,30,20.0,0.0
2,1,0,0.324,1,0,1,44,20.0,0.0
3481,1,0,0.334,1,0,0,34,20.0,0.0
91,1,1,0.698,1,0,1,44,80.3997541271514,1.0
3498,1,0,0.378,1,0,0,22,,
3499,1,0,0.306,1,0,1,28,,
1659,1,0,0.468,1,0,1,30,20.0,0.0
2100,1,1,0.518,1,0,1,42,83.17534246575343,1.0
2444,1,0,0.352,1,0,1,22,,
1229,0,0,0.0,0,0,0,27,,
2825,1,0,0.346,1,0,1,19,,
596,1,0,0.314,1,0,0,33,77.59127933064111,1.0
1852,1,0,0.286,1,0,1,20,,
3581,1,0,0.286,1,0,1,20,79.26849315068493,1.0
869,0,0,0.776,1,0,1,60,80.65479452054795,1.0
4148,1,0,0.382,1,0,1,37,83.70045662100456,1.0
2496,1,0,0.812,1,0,1,45,60.0197621323139,0.0
3081,1,0,0.348,1,0,1,31,20.0,0.0
3232,1,0,0.372,1,0,1,28,,
3683,1,0,0.502,1,0,1,51,78.59634703196348,1.0
2314,1,0,0.718,1,0,1,27,,
2542,0,1,0.542,1,0,1,37,,
457,1,0,0.286,1,0,1,23,20.0,0.0
534,1,1,0.386,1,0,1,26,82.46118721461187,1.0
1277,1,0,0.36,1,0,1,33,20.0,0.0
2566,1,0,0.396,1,0,1,35,20.0,0.0
1162,1,0,0.286,1,0,1,27,20.0,0.0
2914,1,0,0.636,1,0,1,29,,
